,location,region,lat,lon,prediction,count,percentage
32,abha-11-sa,asia/riyadh,18.21639,42.50528,1.0,3217,68.9
33,abidjan-82-ci,africa/abidjan,5.30966,-4.01266,0.0,176,68.75
34,abidjan-82-ci,africa/abidjan,5.30966,-4.01266,1.0,80,31.25
35,abilene-tx441-us,america/chicago,32.44874,-99.73314,0.0,33,94.29
36,abilene-tx441-us,america/chicago,32.44874,-99.73314,1.0,2,5.71
37,abohar-23-in,asia/kolkata,30.1431,74.19749,0.0,10,83.33
38,abohar-23-in,asia/kolkata,30.1431,74.19749,1.0,2,16.67
39,abomey calavi-00-africa/porto,novo,6.44852,2.35566,0.0,2,66.67
40,abomey calavi-00-africa/porto,novo,6.44852,2.35566,1.0,1,33.33
41,abu dhabi-01-ae,asia/dubai,24.46667,54.36667,0.0,1385,66.3
42,abu dhabi-01-ae,asia/dubai,24.46667,54.36667,1.0,704,33.7
43,abu road-24-in,asia/kolkata,24.48012,72.78186,0.0,5,83.33
44,abu road-24-in,asia/kolkata,24.48012,72.78186,1.0,1,16.67
45,abuja-11-ng,africa/lagos,9.06853,7.48375,0.0,3003,73.53
46,abuja-11-ng,africa/lagos,9.06853,7.48375,1.0,1081,26.47
47,acambaro-11-mx,america/mexico_city,20.03024,-100.72249,0.0,2,100.0
48,acapulco de juarez-12-mx,america/mexico_city,16.86336,-99.8901,0.0,58,74.36
49,acapulco de juarez-12-mx,america/mexico_city,16.86336,-99.8901,1.0,20,25.64
50,acarigua-18-ve,america/caracas,9.55451,-69.19564,0.0,6,37.5
51,acarigua-18-ve,america/caracas,9.55451,-69.19564,1.0,10,62.5
52,accra-01-gh,africa/accra,5.55602,-0.1969,0.0,9004,72.91
53,accra-01-gh,africa/accra,5.55602,-0.1969,1.0,3346,27.09
54,achiaman-00-gh,africa/accra,5.7,-0.33333,0.0,1868,71.13
55,achiaman-00-gh,africa/accra,5.7,-0.33333,1.0,758,28.87
56,ad dammam-06-sa,asia/riyadh,26.43442,50.10326,0.0,3627,63.51
57,ad dammam-06-sa,asia/riyadh,26.43442,50.10326,1.0,2084,36.49
58,adana-81-tr,europe/istanbul,37.00167,35.32889,0.0,287,69.16
59,adana-81-tr,europe/istanbul,37.00167,35.32889,1.0,128,30.84
60,adapazari-54-tr,europe/istanbul,40.78056,30.40333,0.0,714,73.84
61,adapazari-54-tr,europe/istanbul,40.78056,30.40333,1.0,253,26.16
62,addis ababa-44-et,africa/addis_ababa,9.02497,38.74689,0.0,17,77.27
63,addis ababa-44-et,africa/addis_ababa,9.02497,38.74689,1.0,5,22.73
64,adelaide-05-au,australia/adelaide,-34.92866,138.59863,0.0,1368,57.62
65,adelaide-05-au,australia/adelaide,-34.92866,138.59863,1.0,1006,42.38
66,aden-02-ye,asia/aden,12.77944,45.03667,1.0,2,100.0
67,adiyaman-02-tr,europe/istanbul,37.76441,38.27629,0.0,21,75.0
68,adiyaman-02-tr,europe/istanbul,37.76441,38.27629,1.0,7,25.0
69,afyonkarahisar-03-tr,europe/istanbul,38.75667,30.54333,0.0,60,68.18
70,afyonkarahisar-03-tr,europe/istanbul,38.75667,30.54333,1.0,28,31.82
71,agadir-55001-ma,africa/casablanca,30.42018,-9.59815,0.0,280,79.32
72,agadir-55001-ma,africa/casablanca,30.42018,-9.59815,1.0,73,20.68
73,agartala-26-in,asia/kolkata,23.83605,91.27939,0.0,4,100.0
74,agra-36-in,asia/kolkata,27.18333,78.01667,0.0,52,77.61
75,agra-36-in,asia/kolkata,27.18333,78.01667,1.0,15,22.39
76,agri-04-tr,europe/istanbul,39.71944,43.05139,0.0,10,76.92
77,agri-04-tr,europe/istanbul,39.71944,43.05139,1.0,3,23.08
78,agrigento-15ag-it,europe/rome,37.32084,13.58876,0.0,21,91.3
79,agrigento-15ag-it,europe/rome,37.32084,13.58876,1.0,2,8.7
80,aguascalientes-01-mx,america/mexico_city,21.88333,-102.3,0.0,86,79.63
81,aguascalientes-01-mx,america/mexico_city,21.88333,-102.3,1.0,22,20.37
82,ahmadabad-09-in,asia/kolkata,23.03333,72.61667,0.0,364,68.55
83,ahmadabad-09-in,asia/kolkata,23.03333,72.61667,1.0,167,31.45
84,ahmadpur east-04-pk,asia/karachi,29.14309,71.25976,1.0,1,100.0
85,ahvaz-15-ir,asia/tehran,31.3203,48.6693,0.0,58,44.62
86,ahvaz-15-ir,asia/tehran,31.3203,48.6693,1.0,72,55.38
87,aizawl-31-in,asia/kolkata,23.7367,92.7146,0.0,12,63.16
88,aizawl-31-in,asia/kolkata,23.7367,92.7146,1.0,7,36.84
89,ajdabiya-83-ly,africa/tripoli,30.75545,20.22626,1.0,1,100.0
90,ajmer-24-in,asia/kolkata,26.44976,74.64116,0.0,6,75.0
91,ajmer-24-in,asia/kolkata,26.44976,74.64116,1.0,2,25.0
92,akita shi-02-jp,asia/tokyo,39.71806,140.10333,0.0,77,60.16
93,akita shi-02-jp,asia/tokyo,39.71806,140.10333,1.0,51,39.84
94,ako-13-jp,asia/tokyo,34.75,134.4,0.0,19,70.37
95,ako-13-jp,asia/tokyo,34.75,134.4,1.0,8,29.63
96,akola-16-in,asia/kolkata,20.73333,77.0,0.0,16,31.37
97,akola-16-in,asia/kolkata,20.73333,77.0,1.0,35,68.63
98,akron-oh153-us,america/new_york,41.08144,-81.51901,0.0,135,72.58
99,akron-oh153-us,america/new_york,41.08144,-81.51901,1.0,51,27.42
100,aksaray-75-tr,europe/istanbul,38.37255,34.02537,0.0,36,67.92
101,aksaray-75-tr,europe/istanbul,38.37255,34.02537,1.0,17,32.08
102,aktau-09-kz,asia/aqtau,43.64806,51.17222,0.0,8,28.57
103,aktau-09-kz,asia/aqtau,43.64806,51.17222,1.0,20,71.43
104,akure-48-ng,africa/lagos,7.25256,5.19312,0.0,126,70.0
105,akure-48-ng,africa/lagos,7.25256,5.19312,1.0,54,30.0
106,al `amarah-14-iq,asia/baghdad,31.83588,47.144,0.0,4,57.14
107,al `amarah-14-iq,asia/baghdad,31.83588,47.144,1.0,3,42.86
108,al `arish-27-eg,africa/cairo,31.13159,33.79844,0.0,4,80.0
109,al `arish-27-eg,africa/cairo,31.13159,33.79844,1.0,1,20.0
110,al `ayn-01-ae,asia/dubai,24.19167,55.76056,0.0,13,59.09
111,al `ayn-01-ae,asia/dubai,24.19167,55.76056,1.0,9,40.91
112,al basrah-02-iq,asia/baghdad,30.53302,47.79747,0.0,96,50.79
113,al basrah-02-iq,asia/baghdad,30.53302,47.79747,1.0,93,49.21
114,al fayyum-04-eg,africa/cairo,29.30995,30.8418,0.0,4,44.44
115,al fayyum-04-eg,africa/cairo,29.30995,30.8418,1.0,5,55.56
116,al hillah-06-iq,asia/baghdad,32.46367,44.41963,0.0,10,45.45
117,al hillah-06-iq,asia/baghdad,32.46367,44.41963,1.0,12,54.55
118,al hufuf-06-sa,asia/riyadh,25.36457,49.56532,0.0,478,68.29
119,al hufuf-06-sa,asia/riyadh,25.36457,49.56532,1.0,222,31.71
120,al jizah-08-eg,africa/cairo,30.00808,31.21093,0.0,710,67.04
121,al jizah-08-eg,africa/cairo,30.00808,31.21093,1.0,349,32.96
122,al jubayl-06-sa,asia/riyadh,27.01122,49.65826,0.0,604,75.97
123,al jubayl-06-sa,asia/riyadh,27.01122,49.65826,1.0,191,24.03
124,al mahallah al kubra-05-eg,africa/cairo,30.9745,31.16499,0.0,518,67.8
125,al mahallah al kubra-05-eg,africa/cairo,30.9745,31.16499,1.0,246,32.2
126,al mansurah-01-eg,africa/cairo,31.03637,31.38069,0.0,1090,71.34
127,al mansurah-01-eg,africa/cairo,31.03637,31.38069,1.0,438,28.66
128,al minya-10-eg,africa/cairo,28.10988,30.7503,0.0,5,62.5
129,al minya-10-eg,africa/cairo,28.10988,30.7503,1.0,3,37.5
130,al mukalla-04-ye,asia/aden,14.54248,49.12424,0.0,11,64.71
131,al mukalla-04-ye,asia/aden,14.54248,49.12424,1.0,6,35.29
132,al qatif-00-sa,asia/riyadh,26.5208,50.02452,0.0,277,63.82
133,al qatif-00-sa,asia/riyadh,26.5208,50.02452,1.0,157,36.18
134,al qurayyat-20-sa,asia/riyadh,31.33176,37.34282,0.0,398,59.58
135,al qurayyat-20-sa,asia/riyadh,31.33176,37.34282,1.0,270,40.42
136,al sohar-02-om,asia/muscat,24.3643,56.74681,0.0,352,67.05
137,al sohar-02-om,asia/muscat,24.3643,56.74681,1.0,173,32.95
138,alagoinhas-05-br,america/bahia,-12.13556,-38.41917,0.0,14,56.0
139,alagoinhas-05-br,america/bahia,-12.13556,-38.41917,1.0,11,44.0
140,alanya-07-tr,europe/istanbul,36.54375,31.99982,0.0,67,74.44
141,alanya-07-tr,europe/istanbul,36.54375,31.99982,1.0,23,25.56
142,alba iulia-01-ro,europe/bucharest,46.06667,23.58333,0.0,2,100.0
143,albacete-54ab-es,europe/madrid,38.98333,-1.85,0.0,258,77.25
144,albacete-54ab-es,europe/madrid,38.98333,-1.85,1.0,76,22.75
145,albany-ny001-us,america/new_york,42.65258,-73.75623,0.0,212,78.52
146,albany-ny001-us,america/new_york,42.65258,-73.75623,1.0,58,21.48
147,albuquerque-nm001-us,america/denver,35.08449,-106.65114,0.0,197,72.43
148,albuquerque-nm001-us,america/denver,35.08449,-106.65114,1.0,75,27.57
149,albury-02-au,australia/sydney,-36.07494,146.92394,0.0,62,73.81
150,albury-02-au,australia/sydney,-36.07494,146.92394,1.0,22,26.19
151,aleksandrov-83-ru,europe/moscow,56.39516,38.71216,0.0,1,100.0
152,aleppo-09-sy,asia/damascus,36.20124,37.16117,0.0,8,44.44
153,aleppo-09-sy,asia/damascus,36.20124,37.16117,1.0,10,55.56
154,alessandria-12al-it,europe/rome,44.91245,8.61894,0.0,52,72.22
155,alessandria-12al-it,europe/rome,44.91245,8.61894,1.0,20,27.78
156,alexandria-06-eg,africa/cairo,31.21564,29.95527,0.0,991,70.58
157,alexandria-06-eg,africa/cairo,31.21564,29.95527,1.0,413,29.42
158,alexandria-va510-us,america/new_york,38.80484,-77.04692,0.0,294,66.67
159,alexandria-va510-us,america/new_york,38.80484,-77.04692,1.0,147,33.33
160,alfenas-15-br,america/sao_paulo,-21.42917,-45.94722,0.0,15,93.75
161,alfenas-15-br,america/sao_paulo,-21.42917,-45.94722,1.0,1,6.25
162,algeciras-51ca-es,europe/madrid,36.13326,-5.45051,0.0,176,73.64
163,algeciras-51ca-es,europe/madrid,36.13326,-5.45051,1.0,63,26.36
164,algiers-01-dz,africa/algiers,36.7525,3.04197,0.0,757,55.46
165,algiers-01-dz,africa/algiers,36.7525,3.04197,1.0,608,44.54
166,alicante-60a-es,europe/madrid,38.34517,-0.48149,0.0,723,49.66
167,alicante-60a-es,europe/madrid,38.34517,-0.48149,1.0,733,50.34
168,aligarh-36-in,asia/kolkata,27.88334,78.07475,0.0,8,88.89
169,aligarh-36-in,asia/kolkata,27.88334,78.07475,1.0,1,11.11
170,allahabad-36-in,asia/kolkata,25.44894,81.83328,0.0,248,74.92
171,allahabad-36-in,asia/kolkata,25.44894,81.83328,1.0,83,25.08
172,allentown-pa077-us,america/new_york,40.60843,-75.49018,0.0,248,82.12
173,allentown-pa077-us,america/new_york,40.60843,-75.49018,1.0,54,17.88
174,alleppey-13-in,asia/kolkata,9.49004,76.3264,0.0,58,86.57
175,alleppey-13-in,asia/kolkata,9.49004,76.3264,1.0,9,13.43
176,almaty-02-kz,asia/almaty,43.25654,76.92848,0.0,24,75.0
177,almaty-02-kz,asia/almaty,43.25654,76.92848,1.0,8,25.0
178,almere stad-16-nl,europe/amsterdam,52.37025,5.21413,0.0,148,79.57
179,almere stad-16-nl,europe/amsterdam,52.37025,5.21413,1.0,38,20.43
180,almeria-51al-es,europe/madrid,36.83814,-2.45974,0.0,183,74.09
181,almeria-51al-es,europe/madrid,36.83814,-2.45974,1.0,64,25.91
182,alor setar-02-my,asia/kuala_lumpur,6.12104,100.36014,0.0,62,55.36
183,alor setar-02-my,asia/kuala_lumpur,6.12104,100.36014,1.0,50,44.64
184,alto barinas-05-ve,america/caracas,8.5931,-70.2261,0.0,26,50.98
185,alto barinas-05-ve,america/caracas,8.5931,-70.2261,1.0,25,49.02
186,alwar-24-in,asia/kolkata,27.56246,76.625,0.0,3,37.5
187,alwar-24-in,asia/kolkata,27.56246,76.625,1.0,5,62.5
188,amalner-16-in,asia/kolkata,21.05,75.06667,0.0,14,66.67
189,amalner-16-in,asia/kolkata,21.05,75.06667,1.0,7,33.33
190,amarillo-tx375-us,america/chicago,35.222,-101.8313,0.0,48,88.89
191,amarillo-tx375-us,america/chicago,35.222,-101.8313,1.0,6,11.11
192,amasya-05-tr,europe/istanbul,40.65333,35.83306,0.0,31,65.96
193,amasya-05-tr,europe/istanbul,40.65333,35.83306,1.0,16,34.04
194,ambala-10-in,asia/kolkata,30.36284,76.79516,0.0,22,70.97
195,ambala-10-in,asia/kolkata,30.36284,76.79516,1.0,9,29.03
196,ambato-19-ec,america/guayaquil,-1.24908,-78.61675,0.0,239,49.28
197,ambato-19-ec,america/guayaquil,-1.24908,-78.61675,1.0,246,50.72
198,amberg-02-de,europe/berlin,49.44287,11.86267,0.0,39,76.47
199,amberg-02-de,europe/berlin,49.44287,11.86267,1.0,12,23.53
200,ambon-28-id,asia/jayapura,-3.69543,128.1814,0.0,36,63.16
201,ambon-28-id,asia/jayapura,-3.69543,128.1814,1.0,21,36.84
202,amiens-b680-fr,europe/paris,49.9,2.3,0.0,551,52.68
203,amiens-b680-fr,europe/paris,49.9,2.3,1.0,495,47.32
204,amman-16-jo,asia/amman,31.95522,35.94503,0.0,621,75.82
205,amman-16-jo,asia/amman,31.95522,35.94503,1.0,198,24.18
206,amol-35-ir,asia/tehran,36.46961,52.35072,0.0,18,78.26
207,amol-35-ir,asia/tehran,36.46961,52.35072,1.0,5,21.74
208,amravati-16-in,asia/kolkata,20.93333,77.75,0.0,3,75.0
209,amravati-16-in,asia/kolkata,20.93333,77.75,1.0,1,25.0
210,amreli-09-in,asia/kolkata,21.61667,71.23333,0.0,2,100.0
211,amritsar-23-in,asia/kolkata,31.63661,74.87476,0.0,35,47.3
212,amritsar-23-in,asia/kolkata,31.63661,74.87476,1.0,39,52.7
213,amsterdam-07-nl,europe/amsterdam,52.37403,4.88969,0.0,5327,50.5
214,amsterdam-07-nl,europe/amsterdam,52.37403,4.88969,1.0,5222,49.5
215,an najaf al ashraf-17-iq,asia/baghdad,31.9892,44.3291,0.0,4,23.53
216,an najaf al ashraf-17-iq,asia/baghdad,31.9892,44.3291,1.0,13,76.47
217,an nasiriyah-09-iq,asia/baghdad,31.05799,46.25726,0.0,1,100.0
218,anaco-02-ve,america/caracas,9.43889,-64.47278,0.0,7,46.67
219,anaco-02-ve,america/caracas,9.43889,-64.47278,1.0,8,53.33
220,anaheim-ca059-us,america/los_angeles,33.83529,-117.9145,0.0,2781,67.08
221,anaheim-ca059-us,america/los_angeles,33.83529,-117.9145,1.0,1365,32.92
222,anapolis-29-br,america/sao_paulo,-16.32667,-48.95278,0.0,52,91.23
223,anapolis-29-br,america/sao_paulo,-16.32667,-48.95278,1.0,5,8.77
224,anchorage-ak020-us,america/anchorage,61.21806,-149.90028,0.0,127,61.06
225,anchorage-ak020-us,america/anchorage,61.21806,-149.90028,1.0,81,38.94
226,ancona-10an-it,europe/rome,43.59816,13.51008,0.0,37,67.27
227,ancona-10an-it,europe/rome,43.59816,13.51008,1.0,18,32.73
228,andria-13bt-it,europe/rome,41.23063,16.29087,0.0,23,88.46
229,andria-13bt-it,europe/rome,41.23063,16.29087,1.0,3,11.54
230,angeles city-0350-ph,asia/manila,15.15,120.58333,0.0,63,32.81
231,angeles city-0350-ph,asia/manila,15.15,120.58333,1.0,129,67.19
232,angers-b549-fr,europe/paris,47.46667,-0.55,0.0,521,62.92
233,angers-b549-fr,europe/paris,47.46667,-0.55,1.0,307,37.08
234,angra dos reis-21-br,america/sao_paulo,-23.00667,-44.31806,0.0,30,73.17
235,angra dos reis-21-br,america/sao_paulo,-23.00667,-44.31806,1.0,11,26.83
236,ankara-68-tr,europe/istanbul,39.91987,32.85427,0.0,2821,66.3
237,ankara-68-tr,europe/istanbul,39.91987,32.85427,1.0,1434,33.7
238,ann arbor-mi161-us,america/detroit,42.27756,-83.74088,0.0,225,80.94
239,ann arbor-mi161-us,america/detroit,42.27756,-83.74088,1.0,53,19.06
240,annaba-37-dz,africa/algiers,36.9,7.76667,0.0,57,70.37
241,annaba-37-dz,africa/algiers,36.9,7.76667,1.0,24,29.63
242,annecy-b974-fr,europe/paris,45.9,6.11667,0.0,172,71.67
243,annecy-b974-fr,europe/paris,45.9,6.11667,1.0,68,28.33
244,antalya-07-tr,europe/istanbul,36.90812,30.69556,0.0,761,64.66
245,antalya-07-tr,europe/istanbul,36.90812,30.69556,1.0,416,35.34
246,antananarivo-7670856-mg,indian/antananarivo,-18.91368,47.53613,0.0,13,52.0
247,antananarivo-7670856-mg,indian/antananarivo,-18.91368,47.53613,1.0,12,48.0
248,antigua guatemala-16-gt,america/guatemala,14.56111,-90.73444,0.0,28,82.35
249,antigua guatemala-16-gt,america/guatemala,14.56111,-90.73444,1.0,6,17.65
250,antofagasta-0321-cl,america/santiago,-23.65,-70.4,0.0,12,70.59
251,antofagasta-0321-cl,america/santiago,-23.65,-70.4,1.0,5,29.41
252,antwerpen-vlgvan-be,europe/brussels,51.21989,4.40346,0.0,676,64.32
253,antwerpen-vlgvan-be,europe/brussels,51.21989,4.40346,1.0,375,35.68
254,aomori shi-03-jp,asia/tokyo,40.82444,140.74,0.0,25,65.79
255,aomori shi-03-jp,asia/tokyo,40.82444,140.74,1.0,13,34.21
256,apartado-02-co,america/bogota,7.88299,-76.62587,0.0,1,100.0
257,apatity-49-ru,europe/moscow,67.56414,33.4031,0.0,4,33.33
258,apatity-49-ru,europe/moscow,67.56414,33.4031,1.0,8,66.67
259,aqtobe-04-kz,asia/aqtobe,50.27969,57.20718,0.0,2,100.0
260,ar rayyan-06-qa,asia/qatar,25.29194,51.42444,0.0,3912,62.59
261,ar rayyan-06-qa,asia/qatar,25.29194,51.42444,1.0,2338,37.41
262,ar rifa'-18-bh,asia/bahrain,26.13,50.555,0.0,43,65.15
263,ar rifa'-18-bh,asia/bahrain,26.13,50.555,1.0,23,34.85
264,ar riqqah-04-kw,asia/kuwait,29.14583,48.09472,0.0,2001,66.13
265,ar riqqah-04-kw,asia/kuwait,29.14583,48.09472,1.0,1025,33.87
266,aracaju-28-br,america/maceio,-10.91111,-37.07167,0.0,354,88.06
267,aracaju-28-br,america/maceio,-10.91111,-37.07167,1.0,48,11.94
268,aracati-06-br,america/fortaleza,-4.56167,-37.76972,0.0,36,92.31
269,aracati-06-br,america/fortaleza,-4.56167,-37.76972,1.0,3,7.69
270,aracatuba-27-br,america/sao_paulo,-21.20889,-50.43278,0.0,41,85.42
271,aracatuba-27-br,america/sao_paulo,-21.20889,-50.43278,1.0,7,14.58
272,arad-02-ro,europe/bucharest,46.18333,21.31667,0.0,1,50.0
273,arad-02-ro,europe/bucharest,46.18333,21.31667,1.0,1,50.0
274,araguaina-31-br,america/araguaina,-7.19111,-48.20722,0.0,5,83.33
275,araguaina-31-br,america/araguaina,-7.19111,-48.20722,1.0,1,16.67
276,aral-13-cn,asia/kashgar,40.51556,81.26361,1.0,1,100.0
277,arapiraca-02-br,america/maceio,-9.7525,-36.66111,0.0,51,83.61
278,arapiraca-02-br,america/maceio,-9.7525,-36.66111,1.0,10,16.39
279,araruama-21-br,america/sao_paulo,-22.87278,-42.34306,0.0,210,78.65
280,araruama-21-br,america/sao_paulo,-22.87278,-42.34306,1.0,57,21.35
281,araxa-15-br,america/sao_paulo,-19.59333,-46.94056,0.0,2,66.67
282,araxa-15-br,america/sao_paulo,-19.59333,-46.94056,1.0,1,33.33
283,arcoverde-30-br,america/recife,-8.41889,-37.05389,0.0,21,87.5
284,arcoverde-30-br,america/recife,-8.41889,-37.05389,1.0,3,12.5
285,ardabil-32-ir,asia/tehran,38.2498,48.2933,0.0,1,50.0
286,ardabil-32-ir,asia/tehran,38.2498,48.2933,1.0,1,50.0
287,ardakan-40-ir,asia/tehran,32.31001,54.01747,0.0,214,38.15
288,ardakan-40-ir,asia/tehran,32.31001,54.01747,1.0,347,61.85
289,arequipa-04-pe,america/lima,-16.39889,-71.535,0.0,30,68.18
290,arequipa-04-pe,america/lima,-16.39889,-71.535,1.0,14,31.82
291,arezzo-16ar-it,europe/rome,43.46139,11.87691,0.0,95,76.0
292,arezzo-16ar-it,europe/rome,43.46139,11.87691,1.0,30,24.0
293,argenteuil-a895-fr,europe/paris,48.95,2.25,0.0,1711,62.54
294,argenteuil-a895-fr,europe/paris,48.95,2.25,1.0,1025,37.46
295,arhus-18751-dk,europe/copenhagen,56.15674,10.21076,0.0,1400,62.39
296,arhus-18751-dk,europe/copenhagen,56.15674,10.21076,1.0,844,37.61
297,arica-16151-cl,america/santiago,-18.475,-70.30417,0.0,7,50.0
298,arica-16151-cl,america/santiago,-18.475,-70.30417,1.0,7,50.0
299,arkhangel'sk-06-ru,europe/moscow,64.5401,40.5433,0.0,2,66.67
300,arkhangel'sk-06-ru,europe/moscow,64.5401,40.5433,1.0,1,33.33
301,arlington-va013-us,america/new_york,38.88101,-77.10428,0.0,2961,71.69
302,arlington-va013-us,america/new_york,38.88101,-77.10428,1.0,1169,28.31
303,armenia-23-co,america/bogota,4.53389,-75.68111,0.0,46,63.89
304,armenia-23-co,america/bogota,4.53389,-75.68111,1.0,26,36.11
305,arona-53tf-es,atlantic/canary,28.09962,-16.68102,0.0,14,70.0
306,arona-53tf-es,atlantic/canary,28.09962,-16.68102,1.0,6,30.0
307,arras-b462-fr,europe/paris,50.29301,2.78186,0.0,374,76.17
308,arras-b462-fr,europe/paris,50.29301,2.78186,1.0,117,23.83
309,arrecife-53gc-es,atlantic/canary,28.96302,-13.54769,0.0,44,67.69
310,arrecife-53gc-es,atlantic/canary,28.96302,-13.54769,1.0,21,32.31
311,arusha-26-tz,africa/dar_es_salaam,-3.36667,36.68333,0.0,25,67.57
312,arusha-26-tz,africa/dar_es_salaam,-3.36667,36.68333,1.0,12,32.43
313,as salimiyah-00-kw,asia/kuwait,29.33389,48.07611,0.0,5269,63.02
314,as salimiyah-00-kw,asia/kuwait,29.33389,48.07611,1.0,3092,36.98
315,as samawah-03-iq,asia/baghdad,31.33198,45.2944,0.0,24,46.15
316,as samawah-03-iq,asia/baghdad,31.33198,45.2944,1.0,28,53.85
317,as sulaymaniyah-05-iq,asia/baghdad,35.56496,45.4329,0.0,6,85.71
318,as sulaymaniyah-05-iq,asia/baghdad,35.56496,45.4329,1.0,1,14.29
319,as suwayq-02-om,asia/muscat,23.84944,57.43861,0.0,389,75.53
320,as suwayq-02-om,asia/muscat,23.84944,57.43861,1.0,126,24.47
321,asahikawa-12-jp,asia/tokyo,43.76778,142.37028,0.0,117,64.64
322,asahikawa-12-jp,asia/tokyo,43.76778,142.37028,1.0,64,35.36
323,ashburn-va107-us,america/new_york,39.04372,-77.48749,0.0,220,75.34
324,ashburn-va107-us,america/new_york,39.04372,-77.48749,1.0,72,24.66
325,ashdod-01-il,asia/jerusalem,31.81667,34.65,0.0,9,26.47
326,ashdod-01-il,asia/jerusalem,31.81667,34.65,1.0,25,73.53
327,assen-01-nl,europe/amsterdam,52.99667,6.5625,0.0,301,72.36
328,assen-01-nl,europe/amsterdam,52.99667,6.5625,1.0,115,27.64
329,assis-27-br,america/sao_paulo,-22.66167,-50.41222,0.0,5,100.0
330,astana-05-kz,asia/almaty,51.1801,71.44598,0.0,12,80.0
331,astana-05-kz,asia/almaty,51.1801,71.44598,1.0,3,20.0
332,asuncion-22-py,america/asuncion,-25.30066,-57.63591,0.0,221,70.61
333,asuncion-22-py,america/asuncion,-25.30066,-57.63591,1.0,92,29.39
334,aswan-16-eg,africa/cairo,24.09343,32.90704,0.0,29,67.44
335,aswan-16-eg,africa/cairo,24.09343,32.90704,1.0,14,32.56
336,asyut-17-eg,africa/cairo,27.18096,31.18368,0.0,53,45.69
337,asyut-17-eg,africa/cairo,27.18096,31.18368,1.0,63,54.31
338,athens-esye31-gr,europe/athens,37.97945,23.71622,0.0,809,62.18
339,athens-esye31-gr,europe/athens,37.97945,23.71622,1.0,492,37.82
340,athens-ga059-us,america/new_york,33.96095,-83.37794,0.0,59,69.41
341,athens-ga059-us,america/new_york,33.96095,-83.37794,1.0,26,30.59
342,atlanta-ga121-us,america/new_york,33.749,-84.38798,0.0,4123,54.44
343,atlanta-ga121-us,america/new_york,33.749,-84.38798,1.0,3451,45.56
344,auckland-e7076-nz,pacific/auckland,-36.86667,174.76667,0.0,133,57.33
345,auckland-e7076-nz,pacific/auckland,-36.86667,174.76667,1.0,99,42.67
346,augsburg-02097-de,europe/berlin,48.36667,10.88333,0.0,41,77.36
347,augsburg-02097-de,europe/berlin,48.36667,10.88333,1.0,12,22.64
348,aurangabad-16-in,asia/kolkata,19.88333,75.33333,0.0,35,68.63
349,aurangabad-16-in,asia/kolkata,19.88333,75.33333,1.0,16,31.37
350,aurora-co001-us,america/denver,39.72943,-104.83192,0.0,8,61.54
351,aurora-co001-us,america/denver,39.72943,-104.83192,1.0,5,38.46
352,aurora-il089-us,america/chicago,41.76058,-88.32007,0.0,48,78.69
353,aurora-il089-us,america/chicago,41.76058,-88.32007,1.0,13,21.31
354,austin-tx453-us,america/chicago,30.26715,-97.74306,0.0,1136,65.14
355,austin-tx453-us,america/chicago,30.26715,-97.74306,1.0,608,34.86
356,avare-27-br,america/sao_paulo,-23.09861,-48.92583,0.0,11,64.71
357,avare-27-br,america/sao_paulo,-23.09861,-48.92583,1.0,6,35.29
358,aveiro-02-pt,europe/lisbon,40.64427,-8.64554,0.0,581,46.33
359,aveiro-02-pt,europe/lisbon,40.64427,-8.64554,1.0,673,53.67
360,avignon-b884-fr,europe/paris,43.94834,4.80892,0.0,202,63.32
361,avignon-b884-fr,europe/paris,43.94834,4.80892,1.0,117,36.68
